type,oc_dt,oc_p1
毒品,1090203,基隆市仁愛區
毒品,1090203,新竹市東區
毒品,1090203,高雄市苓雅區
毒品,1090203,高雄市鳥松區
毒品,1090203,苗栗縣竹南鎮
毒品,1090203,高雄市左營區
毒品,1090203,雲林縣褒忠鄉
毒品,1090203,桃園市中壢區
毒品,1090203,苗栗縣苑裡鎮
毒品,1090203,台北市南港區
毒品,1090203,高雄市前鎮區
毒品,1090203,屏東縣高樹鄉
毒品,1090203,桃園市八德區
毒品,1090203,新北市雙溪區
毒品,1090203,台中市大甲區
毒品,1090203,桃園市八德區
毒品,1090203,彰化縣員林市
毒品,1090203,新北市中和區
毒品,1090203,高雄市岡山區
毒品,1090203,嘉義市西區
毒品,1090203,新北市淡水區
毒品,1090203,桃園市中壢區
毒品,1090203,新北市板橋區
毒品,1090203,台中市南區
毒品,1090203,基隆市安樂區
毒品,1090203,桃園市桃園區
毒品,1090203,台北市南港區
毒品,1090203,台南市左鎮區
毒品,1090203,桃園市中壢區
毒品,1090203,新北市三重區
毒品,1090203,桃園市平鎮區
毒品,1090203,台北市松山區
毒品,1090203,台北市松山區
毒品,1090203,雲林縣東勢鄉
毒品,1090203,雲林縣台西鄉
毒品,1090203,台南市南區
毒品,1090203,嘉義縣大林鎮
毒品,1090203,高雄市阿蓮區
毒品,1090203,新北市三重區
毒品,1090203,新北市三重區
毒品,1090203,新北市三重區
毒品,1090203,台北市大安區
毒品,1090203,雲林縣麥寮鄉
毒品,1090203,台南市安南區
毒品,1090203,台中市北屯區
毒品,1090203,桃園市大溪區
毒品,1090203,新北市樹林區
毒品,1090203,雲林縣大埤鄉
毒品,1090203,嘉義市東區
毒品,1090203,基隆市仁愛區
毒品,1090203,台北市內湖區
毒品,1090203,桃園市八德區
毒品,1090203,雲林縣斗六市
毒品,1090203,台中市北屯區
毒品,1090203,桃園市平鎮區
毒品,1090203,台南市北區
毒品,1090203,桃園市楊梅區
毒品,1090203,台南市南區
毒品,1090203,桃園市中壢區
毒品,1090203,雲林縣斗六市
毒品,1090203,高雄市美濃區
毒品,1090203,桃園市桃園區
毒品,1090203,桃園市桃園區
毒品,1090204,台中市太平區
毒品,1090204,高雄市鳳山區
毒品,1090204,嘉義市東區
毒品,1090204,南投縣草屯鎮
毒品,1090204,高雄市楠梓區
毒品,1090204,台南市東區
毒品,1090204,新北市蘆洲區
毒品,1090204,高雄市旗山區
毒品,1090204,台南市佳里區
毒品,1090204,新竹市北區
毒品,1090204,新北市新莊區
毒品,1090204,台南市中西區
毒品,1090204,桃園市楊梅區
毒品,1090204,新北市萬里區
毒品,1090204,台中市北區
毒品,1090204,宜蘭縣五結鄉
毒品,1090204,新北市新店區
毒品,1090204,新竹市北區
毒品,1090204,苗栗縣造橋鄉
毒品,1090204,台北市中山區
毒品,1090204,基隆市信義區
毒品,1090204,新北市五股區
毒品,1090204,高雄市鹽埕區
毒品,1090204,新北市板橋區
毒品,1090204,桃園市平鎮區
毒品,1090204,台南市南區
毒品,1090204,嘉義縣太保市
毒品,1090204,高雄市鳳山區
毒品,1090204,高雄市大樹區
毒品,1090204,屏東縣竹田鄉
毒品,1090204,台中市豐原區
毒品,1090204,台中市東區
毒品,1090204,桃園市龍潭區
毒品,1090204,台中市沙鹿區
毒品,1090204,高雄市永安區
毒品,1090204,彰化縣員林市
毒品,1090204,新北市蘆洲區
毒品,1090204,高雄市三民區
毒品,1090204,新北市三重區
毒品,1090204,桃園市中壢區
毒品,1090204,台北市松山區
毒品,1090204,台北市松山區
毒品,1090204,台中市太平區
毒品,1090204,桃園市桃園區
毒品,1090204,新北市板橋區
毒品,1090204,台中市西屯區
毒品,1090204,台中市北區
毒品,1090204,桃園市龜山區
毒品,1090204,花蓮縣吉安鄉
毒品,1090204,宜蘭縣蘇澳鎮
毒品,1090204,台南市南區
毒品,1090204,彰化縣芳苑鄉
毒品,1090204,台北市內湖區
毒品,1090204,花蓮縣花蓮市
毒品,1090204,桃園市平鎮區
毒品,1090204,新竹縣湖口鄉
毒品,1090204,高雄市小港區
毒品,1090204,基隆市中正區
毒品,1090204,新竹市北區
毒品,1090204,桃園市八德區
毒品,1090204,桃園市桃園區
毒品,1090204,雲林縣東勢鄉
毒品,1090204,台北市萬華區
毒品,1090204,桃園市大園區
毒品,1090204,雲林縣虎尾鎮
毒品,1090204,桃園市中壢區
毒品,1090204,桃園市八德區
毒品,1090204,宜蘭縣員山鄉
毒品,1090204,台北市大同區
毒品,1090204,基隆市七堵區
毒品,1090204,高雄市前鎮區
毒品,1090204,台中市大肚區
毒品,1090204,高雄市岡山區
毒品,1090204,桃園市桃園區
毒品,1090204,台中市太平區
毒品,1090204,高雄市三民區
毒品,1090204,高雄市三民區
毒品,1090204,雲林縣斗南鎮
毒品,1090204,雲林縣古坑鄉
毒品,1090204,高雄市新興區
毒品,1090204,高雄市鳥松區
毒品,1090204,台北市信義區
毒品,1090204,高雄市三民區
毒品,1090204,高雄市新興區
毒品,1090204,桃園市桃園區
毒品,1090204,基隆市仁愛區
毒品,1090204,嘉義市西區
毒品,1090204,台中市中區
毒品,1090204,台中市北區
毒品,1090204,台中市西區
毒品,1090205,嘉義縣太保市
毒品,1090205,新竹市香山區
毒品,1090205,桃園市龜山區
毒品,1090205,高雄市大寮區
毒品,1090205,苗栗縣竹南鎮
毒品,1090205,宜蘭縣冬山鄉
毒品,1090205,高雄市苓雅區
毒品,1090205,台北市內湖區
毒品,1090205,高雄市楠梓區
毒品,1090205,台北市中山區
毒品,1090205,台南市中西區
毒品,1090205,台南市永康區
毒品,1090205,高雄市三民區
毒品,1090205,桃園市復興區
毒品,1090205,苗栗縣竹南鎮
毒品,1090205,苗栗縣後龍鎮
毒品,1090205,桃園市八德區
毒品,1090205,桃園市八德區
毒品,1090205,高雄市楠梓區
毒品,1090205,花蓮縣吉安鄉
毒品,1090205,桃園市桃園區
毒品,1090205,台北市中山區
毒品,1090205,台北市南港區
毒品,1090205,桃園市龍潭區
毒品,1090205,高雄市大寮區
毒品,1090205,台中市東區
毒品,1090205,新北市中和區
毒品,1090205,高雄市小港區
毒品,1090205,桃園市桃園區
毒品,1090205,桃園市桃園區
毒品,1090205,新北市新店區
毒品,1090205,台北市中山區
毒品,1090205,高雄市三民區
毒品,1090205,桃園市桃園區
毒品,1090205,台中市南屯區
毒品,1090205,桃園市桃園區
毒品,1090205,宜蘭縣宜蘭市
毒品,1090205,桃園市桃園區
毒品,1090205,桃園市龜山區
毒品,1090205,桃園市龜山區
毒品,1090205,台中市北區
毒品,1090205,苗栗縣後龍鎮
毒品,1090205,苗栗縣竹南鎮
毒品,1090205,台中市東區
毒品,1090205,高雄市茄萣區
毒品,1090205,彰化縣埔心鄉
毒品,1090205,台東縣台東市
毒品,1090205,桃園市平鎮區
毒品,1090205,彰化縣員林市
毒品,1090205,台北市士林區
毒品,1090205,台南市安南區
毒品,1090205,桃園市龜山區
毒品,1090205,屏東縣高樹鄉
毒品,1090205,新北市新店區
毒品,1090205,台北市文山區
毒品,1090205,台南市東區
毒品,1090205,桃園市中壢區
毒品,1090205,桃園市大園區
毒品,1090205,台南市中西區
毒品,1090205,桃園市八德區
毒品,1090205,台中市霧峰區
毒品,1090205,台中市霧峰區
毒品,1090205,桃園市龜山區
毒品,1090205,台中市北區
毒品,1090205,台北市中山區
毒品,1090205,新竹市北區
毒品,1090205,新北市汐止區
毒品,1090205,桃園市大溪區
毒品,1090205,新北市土城區
毒品,1090205,新北市三重區
毒品,1090205,高雄市鳳山區
毒品,1090205,高雄市鳳山區
毒品,1090205,桃園市楊梅區
毒品,1090205,台北市萬華區
毒品,1090205,台北市文山區
毒品,1090205,台中市龍井區
毒品,1090205,桃園市桃園區
毒品,1090205,桃園市桃園區
毒品,1090205,台北市萬華區
毒品,1090205,新北市蘆洲區
毒品,1090205,高雄市小港區
毒品,1090205,新竹市香山區
毒品,1090205,台中市龍井區
毒品,1090205,新北市樹林區
毒品,1090205,高雄市永安區
毒品,1090205,台中市北區
毒品,1090205,桃園市龜山區
毒品,1090205,桃園市龜山區
毒品,1090205,南投縣魚池鄉
毒品,1090205,桃園市龍潭區
毒品,1090205,高雄市路竹區
毒品,1090205,台中市北屯區
毒品,1090205,新北市林口區
毒品,1090205,花蓮縣鳳林鎮
毒品,1090205,宜蘭縣蘇澳鎮
毒品,1090205,彰化縣和美鎮
毒品,1090205,高雄市左營區
毒品,1090205,台南市南化區
毒品,1090205,台南市六甲區
毒品,1090205,桃園市龜山區
毒品,1090205,桃園市中壢區
毒品,1090205,彰化縣花壇鄉
毒品,1090205,台中市潭子區
毒品,1090205,桃園市中壢區
毒品,1090205,基隆市中山區
毒品,1090205,台北市松山區
毒品,1090205,新北市新莊區
毒品,1090205,台中市北屯區
毒品,1090205,桃園市龜山區
毒品,1090205,高雄市鳳山區
毒品,1090205,台北市大同區
毒品,1090205,新北市鶯歌區
毒品,1090205,新北市板橋區
毒品,1090205,台中市潭子區
毒品,1090206,高雄市三民區
毒品,1090206,桃園市桃園區
毒品,1090206,新北市三重區
毒品,1090206,台中市龍井區
毒品,1090206,高雄市前鎮區
毒品,1090206,新竹縣寶山鄉
毒品,1090206,高雄市苓雅區
毒品,1090206,宜蘭縣蘇澳鎮
毒品,1090206,宜蘭縣五結鄉
毒品,1090206,新北市三重區
毒品,1090206,桃園市平鎮區
毒品,1090206,桃園市新屋區
毒品,1090206,雲林縣土庫鎮
毒品,1090206,台南市安南區
毒品,1090206,新北市土城區
毒品,1090206,台北市中山區
毒品,1090206,桃園市平鎮區
毒品,1090206,雲林縣斗六市
毒品,1090206,台北市大安區
毒品,1090206,台北市大安區
毒品,1090206,桃園市桃園區
毒品,1090206,桃園市中壢區
毒品,1090206,台南市永康區
毒品,1090206,台南市永康區
毒品,1090206,新北市樹林區
毒品,1090206,台北市萬華區
毒品,1090206,基隆市七堵區
毒品,1090206,基隆市七堵區
毒品,1090206,基隆市暖暖區
毒品,1090206,桃園市楊梅區
毒品,1090206,桃園市楊梅區
毒品,1090206,高雄市鹽埕區
毒品,1090206,高雄市岡山區
毒品,1090206,基隆市仁愛區
毒品,1090206,新竹市香山區
毒品,1090206,台中市南屯區
毒品,1090206,新竹縣寶山鄉
毒品,1090206,苗栗縣竹南鎮
毒品,1090206,高雄市前金區
毒品,1090206,高雄市新興區
毒品,1090206,桃園市龜山區
毒品,1090206,台北市中山區
毒品,1090206,台中市東區
毒品,1090206,台中市西屯區
毒品,1090206,彰化縣芬園鄉
毒品,1090206,新北市三重區
毒品,1090206,高雄市三民區
毒品,1090206,高雄市三民區
毒品,1090206,屏東縣屏東市
毒品,1090206,台南市東區
毒品,1090206,高雄市鳳山區
毒品,1090206,新北市板橋區
毒品,1090206,新北市板橋區
毒品,1090206,新北市板橋區
毒品,1090206,桃園市龜山區
毒品,1090206,新北市蘆洲區
毒品,1090206,桃園市中壢區
毒品,1090206,桃園市桃園區
毒品,1090206,桃園市中壢區
毒品,1090206,桃園市中壢區
毒品,1090206,台南市南區
毒品,1090206,新北市板橋區
毒品,1090206,基隆市仁愛區
毒品,1090206,嘉義縣民雄鄉
毒品,1090206,花蓮縣吉安鄉
毒品,1090206,南投縣國姓鄉
毒品,1090206,桃園市八德區
毒品,1090206,桃園市龜山區
毒品,1090206,台中市西屯區
毒品,1090206,桃園市平鎮區
毒品,1090206,桃園市桃園區
毒品,1090206,新北市板橋區
毒品,1090206,台中市清水區
毒品,1090206,台東縣卑南鄉
毒品,1090206,高雄市鳳山區
毒品,1090206,台北市中山區
毒品,1090206,新北市中和區
毒品,1090206,台北市萬華區
毒品,1090206,新北市永和區
毒品,1090206,桃園市桃園區
毒品,1090206,台北市士林區
毒品,1090206,新北市汐止區
毒品,1090206,新竹縣新埔鎮
毒品,1090206,新北市土城區
毒品,1090206,高雄市大寮區
毒品,1090206,新北市樹林區
毒品,1090206,新竹市香山區
毒品,1090206,金門縣金寧鄉
毒品,1090206,台中市中區
毒品,1090206,新北市樹林區
毒品,1090206,台南市東區
毒品,1090206,基隆市中正區
毒品,1090206,高雄市大寮區
毒品,1090206,花蓮縣吉安鄉
毒品,1090206,新北市板橋區
毒品,1090206,台中市潭子區
毒品,1090206,台中市大雅區
毒品,1090206,桃園市中壢區
毒品,1090206,新北市鶯歌區
毒品,1090206,屏東縣屏東市
毒品,1090206,高雄市彌陀區
毒品,1090206,新北市中和區
毒品,1090206,新竹縣竹北市
毒品,1090206,台中市潭子區
毒品,1090206,基隆市信義區
毒品,1090206,台北市中山區
毒品,1090206,台北市中山區
毒品,1090206,高雄市旗津區
毒品,1090206,台北市松山區
毒品,1090206,台中市北屯區
毒品,1090206,台北市士林區
毒品,1090206,新北市三重區
毒品,1090206,台北市大同區
毒品,1090206,新北市三重區
毒品,1090206,新北市三重區
毒品,1090206,新北市三重區
毒品,1090206,台中市南區
毒品,1090206,台中市東區
毒品,1090207,新北市中和區
毒品,1090207,台北市萬華區
毒品,1090207,南投縣埔里鎮
毒品,1090207,新北市板橋區
毒品,1090207,桃園市中壢區
毒品,1090207,新北市土城區
毒品,1090207,新北市土城區
毒品,1090207,台中市西屯區
毒品,1090207,桃園市楊梅區
毒品,1090207,金門縣金城鎮
毒品,1090207,金門縣金城鎮
毒品,1090207,高雄市美濃區
毒品,1090207,台南市關廟區
毒品,1090207,桃園市八德區
毒品,1090207,新竹縣竹北市
毒品,1090207,新北市泰山區
毒品,1090207,新北市永和區
毒品,1090207,台北市南港區
毒品,1090207,彰化縣和美鎮
毒品,1090207,桃園市平鎮區
毒品,1090207,台南市永康區
毒品,1090207,新北市淡水區
毒品,1090207,桃園市平鎮區
毒品,1090207,宜蘭縣宜蘭市
毒品,1090207,台南市南區
毒品,1090207,台南市六甲區
毒品,1090207,高雄市苓雅區
毒品,1090207,桃園市中壢區
毒品,1090207,屏東縣恆春鎮
毒品,1090207,基隆市仁愛區
毒品,1090207,高雄市路竹區
毒品,1090207,台北市中山區
毒品,1090207,新北市三重區
毒品,1090207,台南市南區
毒品,1090207,新北市三重區
毒品,1090207,台中市神岡區
毒品,1090207,台北市松山區
毒品,1090207,新竹市香山區
毒品,1090207,台北市萬華區
毒品,1090207,高雄市鳳山區
毒品,1090207,桃園市八德區
毒品,1090207,南投縣南投市
毒品,1090207,南投縣南投市
毒品,1090207,南投縣南投市
毒品,1090207,台南市永康區
毒品,1090207,台北市大安區
毒品,1090207,高雄市鹽埕區
毒品,1090207,南投縣草屯鎮
毒品,1090207,台中市北屯區
毒品,1090207,桃園市八德區
毒品,1090207,台北市士林區
毒品,1090207,高雄市左營區
毒品,1090207,高雄市仁武區
毒品,1090207,高雄市仁武區
毒品,1090207,台中市西區
毒品,1090207,屏東縣林邊鄉
毒品,1090207,屏東縣新園鄉
毒品,1090207,桃園市桃園區
毒品,1090207,桃園市桃園區
毒品,1090207,桃園市桃園區
毒品,1090207,高雄市左營區
毒品,1090207,台南市東區
毒品,1090207,桃園市八德區
毒品,1090207,屏東縣長治鄉
毒品,1090207,台中市大里區
毒品,1090207,台中市大里區
毒品,1090207,台中市太平區
毒品,1090207,苗栗縣頭屋鄉
毒品,1090207,宜蘭縣宜蘭市
毒品,1090207,彰化縣竹塘鄉
毒品,1090207,新北市板橋區
毒品,1090207,桃園市桃園區
毒品,1090207,桃園市大園區
毒品,1090207,桃園市桃園區
毒品,1090207,基隆市中正區
毒品,1090207,彰化縣埔心鄉
毒品,1090207,新北市板橋區
毒品,1090207,桃園市蘆竹區
毒品,1090207,基隆市暖暖區
毒品,1090207,新北市三重區
毒品,1090207,台中市西屯區
毒品,1090207,台中市西屯區
毒品,1090207,屏東縣屏東市
毒品,1090207,桃園市復興區
毒品,1090207,屏東縣屏東市
毒品,1090207,宜蘭縣宜蘭市
毒品,1090207,高雄市仁武區
毒品,1090207,台南市南區
毒品,1090207,新北市板橋區
毒品,1090208,台北市中山區
毒品,1090208,屏東縣長治鄉
毒品,1090208,台北市信義區
毒品,1090208,桃園市桃園區
毒品,1090208,桃園市桃園區
毒品,1090208,新北市三重區
毒品,1090208,屏東縣高樹鄉
毒品,1090208,桃園市復興區
毒品,1090208,桃園市大溪區
毒品,1090208,高雄市三民區
毒品,1090208,雲林縣斗六市
毒品,1090208,台南市安南區
毒品,1090208,桃園市中壢區
毒品,1090208,台北市大安區
毒品,1090208,台北市大安區
毒品,1090208,桃園市龍潭區
毒品,1090208,台北市大安區
毒品,1090208,台北市萬華區
毒品,1090208,新北市蘆洲區
毒品,1090208,嘉義市西區
毒品,1090208,桃園市桃園區
毒品,1090208,桃園市桃園區
毒品,1090208,桃園市桃園區
毒品,1090208,彰化縣二林鎮
毒品,1090208,台中市西屯區
毒品,1090208,高雄市茄萣區
毒品,1090208,台南市南區
毒品,1090208,台南市將軍區
毒品,1090208,彰化縣鹿港鎮
毒品,1090208,宜蘭縣冬山鄉
毒品,1090208,花蓮縣花蓮市
毒品,1090208,苗栗縣頭份市
毒品,1090208,新北市三峽區
毒品,1090208,基隆市安樂區
毒品,1090208,高雄市鳳山區
毒品,1090208,花蓮縣吉安鄉
毒品,1090208,新北市土城區
毒品,1090208,桃園市桃園區
毒品,1090208,彰化縣花壇鄉
毒品,1090208,台北市內湖區
毒品,1090208,高雄市美濃區
毒品,1090208,台南市仁德區
毒品,1090208,桃園市中壢區
毒品,1090208,桃園市中壢區
毒品,1090208,桃園市中壢區
毒品,1090208,高雄市鼓山區
毒品,1090208,彰化縣彰化市
毒品,1090208,桃園市桃園區
毒品,1090208,桃園市桃園區
毒品,1090208,彰化縣和美鎮
毒品,1090208,屏東縣潮州鎮
毒品,1090208,台中市北屯區
毒品,1090208,台北市萬華區
毒品,1090208,台南市永康區
毒品,1090208,台北市萬華區
毒品,1090208,新北市樹林區
毒品,1090208,嘉義市東區
毒品,1090208,苗栗縣竹南鎮
毒品,1090208,新北市土城區
毒品,1090208,台北市中山區
毒品,1090208,台中市潭子區
毒品,1090208,新竹縣橫山鄉
毒品,1090208,新北市新店區
毒品,1090208,高雄市鳳山區
毒品,1090208,台中市北區
毒品,1090208,嘉義縣水上鄉
毒品,1090208,屏東縣屏東市
毒品,1090208,台南市永康區
毒品,1090208,新北市貢寮區
毒品,1090208,雲林縣水林鄉
毒品,1090208,雲林縣水林鄉
毒品,1090208,雲林縣水林鄉
毒品,1090208,桃園市桃園區
毒品,1090208,新北市樹林區
毒品,1090208,台南市永康區
毒品,1090208,台中市大雅區
毒品,1090208,新竹縣竹東鎮
毒品,1090208,高雄市仁武區
毒品,1090208,台南市仁德區
毒品,1090208,台中市北屯區
毒品,1090208,台中市南屯區
毒品,1090208,彰化縣二林鎮
毒品,1090208,桃園市蘆竹區
毒品,1090208,新北市板橋區
毒品,1090208,新北市新莊區
毒品,1090208,高雄市苓雅區
毒品,1090208,宜蘭縣五結鄉
毒品,1090209,桃園市桃園區
毒品,1090209,嘉義市西區
毒品,1090209,花蓮縣吉安鄉
毒品,1090209,高雄市鼓山區
毒品,1090209,彰化縣北斗鎮
毒品,1090209,新北市貢寮區
毒品,1090209,台北市中正區
毒品,1090209,雲林縣台西鄉
毒品,1090209,台東縣卑南鄉
毒品,1090209,宜蘭縣宜蘭市
毒品,1090209,新北市三重區
毒品,1090209,桃園市大溪區
毒品,1090209,新北市板橋區
毒品,1090209,台南市永康區
毒品,1090209,苗栗縣竹南鎮
毒品,1090209,台南市安平區
毒品,1090209,基隆市仁愛區
毒品,1090209,桃園市中壢區
毒品,1090209,高雄市大樹區
毒品,1090209,桃園市桃園區
毒品,1090209,桃園市桃園區
毒品,1090209,南投縣草屯鎮
毒品,1090209,苗栗縣竹南鎮
毒品,1090209,桃園市龜山區
毒品,1090209,桃園市中壢區
毒品,1090209,桃園市龍潭區
毒品,1090209,桃園市桃園區
毒品,1090209,桃園市桃園區
毒品,1090209,桃園市中壢區
毒品,1090209,高雄市鼓山區
毒品,1090209,台中市北屯區
毒品,1090209,台中市北屯區
毒品,1090209,屏東縣新園鄉
毒品,1090209,新北市八里區
毒品,1090209,新竹市東區
毒品,1090209,台北市信義區
毒品,1090209,新竹縣竹北市
毒品,1090209,台北市大安區
毒品,1090209,台中市北區
毒品,1090209,新北市三重區
毒品,1090209,高雄市鳳山區
毒品,1090209,台北市松山區
毒品,1090209,台北市松山區
毒品,1090209,新北市中和區
毒品,1090209,桃園市八德區
毒品,1090209,台北市中正區
毒品,1090209,屏東縣屏東市
毒品,1090209,高雄市苓雅區
毒品,1090209,新北市瑞芳區
毒品,1090209,高雄市鳳山區
毒品,1090209,新北市瑞芳區
毒品,1090209,雲林縣水林鄉
毒品,1090209,桃園市八德區
毒品,1090209,台中市西屯區
毒品,1090209,屏東縣屏東市
毒品,1090209,台北市士林區
毒品,1090209,台北市中山區
毒品,1090209,台南市東區
毒品,1090209,基隆市中山區
毒品,1090209,桃園市楊梅區
毒品,1090209,桃園市楊梅區
毒品,1090209,新北市樹林區
毒品,1090209,基隆市仁愛區
毒品,1090209,南投縣魚池鄉
毒品,1090209,新竹市東區
毒品,1090209,台北市大同區
毒品,1090209,新北市板橋區
毒品,1090209,屏東縣屏東市
毒品,1090209,新北市三重區
毒品,1090209,高雄市路竹區
毒品,1090209,桃園市大溪區
毒品,1090209,桃園市桃園區
毒品,1090209,台中市中區
毒品,1090209,桃園市桃園區
毒品,1090209,桃園市平鎮區
毒品,1090209,桃園市平鎮區
毒品,1090209,花蓮縣花蓮市
毒品,1090209,高雄市鳳山區
毒品,1090209,台北市萬華區
毒品,1090209,台北市南港區
毒品,1090209,新北市三重區
毒品,1090209,桃園市平鎮區
毒品,1090209,桃園市龜山區
毒品,1090210,桃園市桃園區
毒品,1090210,桃園市桃園區
毒品,1090210,桃園市桃園區
毒品,1090210,台北市萬華區
毒品,1090210,桃園市平鎮區
毒品,1090210,桃園市平鎮區
毒品,1090210,桃園市八德區
毒品,1090210,桃園市八德區
毒品,1090210,台中市大雅區
毒品,1090210,高雄市三民區
毒品,1090210,桃園市楊梅區
毒品,1090210,桃園市平鎮區
毒品,1090210,桃園市中壢區
毒品,1090210,新北市三重區
毒品,1090210,新北市三重區
毒品,1090210,台北市大安區
毒品,1090210,桃園市楊梅區
毒品,1090210,台南市永康區
毒品,1090210,台南市永康區
毒品,1090210,台北市信義區
毒品,1090210,桃園市楊梅區
毒品,1090210,雲林縣台西鄉
毒品,1090210,台北市大同區
毒品,1090210,新北市板橋區
毒品,1090210,高雄市苓雅區
毒品,1090210,台中市豐原區
毒品,1090210,桃園市桃園區
毒品,1090210,嘉義縣大林鎮
毒品,1090210,宜蘭縣三星鄉
毒品,1090210,雲林縣麥寮鄉
毒品,1090210,雲林縣麥寮鄉
毒品,1090210,台南市永康區
毒品,1090210,苗栗縣苑裡鎮
毒品,1090210,新北市樹林區
毒品,1090210,桃園市復興區
毒品,1090210,高雄市小港區
毒品,1090210,台南市學甲區
毒品,1090210,桃園市楊梅區
毒品,1090210,桃園市平鎮區
毒品,1090210,彰化縣鹿港鎮
毒品,1090210,高雄市左營區
毒品,1090210,新北市樹林區
毒品,1090210,桃園市中壢區
毒品,1090210,高雄市小港區
毒品,1090210,新北市中和區
毒品,1090210,新北市中和區
毒品,1090210,彰化縣大村鄉
毒品,1090210,苗栗縣通霄鎮
毒品,1090210,宜蘭縣羅東鎮
毒品,1090210,新北市汐止區
毒品,1090210,基隆市中正區
毒品,1090210,桃園市龜山區
毒品,1090210,屏東縣恆春鎮
毒品,1090210,屏東縣東港鎮
毒品,1090210,台北市士林區
毒品,1090210,屏東縣新園鄉
毒品,1090210,台北市大安區
毒品,1090210,苗栗縣竹南鎮
毒品,1090210,嘉義縣民雄鄉
毒品,1090210,台南市歸仁區
毒品,1090210,台北市萬華區
毒品,1090210,台南市北區
毒品,1090210,彰化縣溪湖鎮
毒品,1090210,彰化縣員林市
毒品,1090210,台北市萬華區
毒品,1090210,台中市清水區
毒品,1090210,新北市三重區
毒品,1090210,台東縣卑南鄉
毒品,1090210,基隆市安樂區
毒品,1090210,雲林縣大埤鄉
毒品,1090210,新北市中和區
毒品,1090210,台北市文山區
毒品,1090210,台南市安南區
毒品,1090210,新北市新莊區
毒品,1090210,新北市新莊區
毒品,1090210,桃園市中壢區
毒品,1090210,雲林縣虎尾鎮
毒品,1090210,台北市信義區
毒品,1090210,新北市萬里區
毒品,1090210,彰化縣二水鄉
毒品,1090210,桃園市平鎮區
毒品,1090210,新北市中和區
毒品,1090210,高雄市路竹區
毒品,1090210,新北市新莊區
毒品,1090210,高雄市楠梓區
毒品,1090210,台北市中山區
毒品,1090210,台中市北屯區
毒品,1090210,新北市三重區
毒品,1090210,嘉義市東區
毒品,1090210,新北市三重區
毒品,1090210,台東縣大武鄉
毒品,1090210,桃園市平鎮區
毒品,1090210,彰化縣埔心鄉
毒品,1090210,屏東縣屏東市
毒品,1090210,桃園市桃園區
毒品,1090210,新北市中和區
毒品,1090210,高雄市仁武區
毒品,1090211,新北市樹林區
毒品,1090211,新北市樹林區
毒品,1090211,新北市中和區
毒品,1090211,台北市松山區
毒品,1090211,台中市西屯區
毒品,1090211,桃園市八德區
毒品,1090211,新北市土城區
毒品,1090211,新竹縣湖口鄉
毒品,1090211,高雄市旗津區
毒品,1090211,高雄市左營區
毒品,1090211,苗栗縣造橋鄉
毒品,1090211,基隆市中正區
毒品,1090211,嘉義市東區
毒品,1090211,新北市三重區
毒品,1090211,新北市三重區
毒品,1090211,新北市新店區
毒品,1090211,雲林縣斗六市
毒品,1090211,台北市松山區
毒品,1090211,高雄市鼓山區
毒品,1090211,台中市烏日區
毒品,1090211,桃園市桃園區
毒品,1090211,台中市清水區
毒品,1090211,高雄市橋頭區
毒品,1090211,高雄市橋頭區
毒品,1090211,新北市三重區
毒品,1090211,新北市三重區
毒品,1090211,新北市三重區
毒品,1090211,桃園市平鎮區
毒品,1090211,桃園市平鎮區
毒品,1090211,新北市三重區
毒品,1090211,桃園市中壢區
毒品,1090211,桃園市中壢區
毒品,1090211,桃園市大溪區
毒品,1090211,桃園市蘆竹區
毒品,1090211,台北市中山區
毒品,1090211,高雄市美濃區
毒品,1090211,台中市北屯區
毒品,1090211,台南市南區
毒品,1090211,新北市汐止區
毒品,1090211,苗栗縣三義鄉
毒品,1090211,彰化縣彰化市
毒品,1090211,高雄市左營區
毒品,1090211,台中市南屯區
毒品,1090211,桃園市桃園區
毒品,1090211,桃園市桃園區
毒品,1090211,台中市北屯區
毒品,1090211,新竹市北區
毒品,1090211,台北市士林區
毒品,1090211,雲林縣北港鎮
毒品,1090211,台北市文山區
毒品,1090211,高雄市前鎮區
毒品,1090211,彰化縣田中鎮
毒品,1090211,台北市大同區
毒品,1090211,桃園市桃園區
毒品,1090211,南投縣鹿谷鄉
毒品,1090211,新北市蘆洲區
毒品,1090211,高雄市小港區
毒品,1090211,台中市大雅區
毒品,1090211,高雄市苓雅區
毒品,1090211,桃園市中壢區
毒品,1090211,雲林縣古坑鄉
毒品,1090211,新北市三重區
毒品,1090211,新竹縣寶山鄉
毒品,1090211,高雄市路竹區
毒品,1090211,新竹市北區
毒品,1090211,台南市南區
毒品,1090211,基隆市中正區
毒品,1090211,新北市永和區
毒品,1090211,桃園市龍潭區
毒品,1090211,台南市北區
毒品,1090211,高雄市大寮區
毒品,1090211,屏東縣車城鄉
毒品,1090211,台中市后里區
毒品,1090211,新北市中和區
毒品,1090211,新北市板橋區
毒品,1090211,桃園市觀音區
毒品,1090211,新北市鶯歌區
毒品,1090211,新竹縣竹北市
毒品,1090211,宜蘭縣羅東鎮
毒品,1090211,嘉義縣竹崎鄉
毒品,1090211,新北市板橋區
毒品,1090211,嘉義市東區
毒品,1090211,新北市永和區
毒品,1090211,桃園市桃園區
毒品,1090211,台中市北屯區
毒品,1090211,新北市新莊區
毒品,1090211,台中市清水區
